Price,Close,High,Low,Open,Volume
Ticker,^NSMIDCP,^NSMIDCP,^NSMIDCP,^NSMIDCP,^NSMIDCP
Date,,,,,
2022-04-29,42533.14453125,43411.62791116224,42393.147179869564,43308.879855059815,199000
2022-05-02,42380.34375,42421.643747075344,42029.00276476005,42267.89666631439,149000
2022-05-04,41161.5703125,42576.99266641696,40950.32432196633,42522.54448109801,235900
2022-05-05,41224.8671875,41727.2092301459,41071.120101151864,41602.91080446795,206800
2022-05-06,40353.484375,40652.47870219292,40159.58961625728,40510.28218133167,273300
2022-05-09,39573.8984375,40079.388857503334,39444.95166253454,40027.49140355795,209500
2022-05-10,38689.4140625,39997.69001098442,38599.767326610716,39542.99942284847,227000
2022-05-11,38644.96484375,39347.50227459516,37924.92774545317,38857.062375734626,308600
2022-05-12,37675.13671875,38516.968402181585,37382.64226850636,38461.32102052867,419000
2022-05-13,37506.7890625,38556.71837994299,37320.64415335846,38170.526481422465,341000
2022-05-16,38073.328125,38250.07477023502,37446.39080592345,37857.73065467862,287800
2022-05-17,39047.01171875,39090.90932625612,38152.880187039096,38479.323233568226,246600
2022-05-18,39068.2578125,39584.748000632695,38998.4583572442,39310.25321526498,294900
2022-05-19,37999.28125,38311.02535341283,37827.98370881412,38118.630555028016,231700
2022-05-20,38568.41796875,38653.96712973679,38403.42109371772,38611.21793938752,211900
2022-05-23,38233.421875,38786.61448749581,38166.223933234956,38662.616843864496,340200
2022-05-24,37911.73046875,38428.52145241189,37758.584934661456,38381.17078761004,427900
2022-05-25,37267.59375,38134.776516780505,37181.69303593636,38068.22699809094,324300
2022-05-26,37783.38671875,37966.83246679349,36533.16037243929,37459.939713213884,313600
2022-05-27,38038.87890625,38134.87708249273,37792.03203330555,38104.37766191561,217100
2022-05-30,38945.0625,38978.5618649528,38355.52289464776,38417.82249488472,319600
2022-05-31,38981.0625,39331.45430125972,38700.71624711366,38871.81456909955,493000
2022-06-01,38614.96875,39147.45867703441,38372.774112779385,38955.16153341663,292900
2022-06-02,38817.765625,38849.91345431038,38473.670572272014,38573.91867572543,241100
2022-06-03,38256.82421875,39177.404391608594,38212.97348905033,39094.40596789056,182000
2022-06-06,38145.4765625,38219.52594090356,37686.58681854826,38178.2767223594,180800
2022-06-07,37825.3828125,37968.82930550979,37675.38566271442,37933.279199775454,185300
2022-06-08,37707.234375,38047.97791527432,37502.83981235792,37965.17870370982,211200
2022-06-09,38002.23046875,38038.03057289962,37376.19152800207,37540.09077186609,211200
2022-06-10,37656.43359375,37815.180580206754,37513.98707910634,37653.68364595311,185600
2022-06-13,36841.30078125,37177.5951798983,36700.50267223675,37018.898973076786,195000
2022-06-14,36954.75,37277.64623424848,36612.05726531999,36859.20102662676,229000
2022-06-15,37035.3984375,37237.39460255939,36955.79838622408,37192.14546162405,155300
2022-06-16,36268.01171875,37451.68849960643,36102.81563147329,37437.290335039455,233400
2022-06-17,35667.5234375,36261.414528983914,35534.275962097636,36036.41879190676,309900
2022-06-20,35404.7265625,35855.51878907223,35017.53469148471,35805.26974264768,264300
2022-06-21,36380.359375,36480.45512893702,35599.32343728476,35728.96941087186,258800
2022-06-22,35715.57421875,36231.96288556071,35615.32611556364,36231.96288556071,220600
2022-06-23,36140.41796875,36278.813788501706,35713.574479967945,35811.02185550692,216600
2022-06-24,36615.60546875,36656.405475227766,36353.1612336881,36419.206854513955,207900
2022-06-27,36881.75,37092.6952195674,36804.45068422089,37065.547296748424,270400
