Price,Close,High,Low,Open,Volume
Ticker,^NSEMDCP50,^NSEMDCP50,^NSEMDCP50,^NSEMDCP50,^NSEMDCP50
Date,,,,,
2022-03-24,8087.474609375,8094.374148895275,8005.179132328629,8018.4782376611065,0
2022-03-25,8055.87646484375,8130.372550041779,8018.928699433788,8125.023221776327,0
2022-03-28,8014.6787109375,8083.824977786983,7944.732193193953,8067.276043190663,0
2022-03-29,8044.52734375,8100.024426608048,8021.028578936232,8060.876093771281,0
2022-03-30,8131.67236328125,8140.521995437698,8085.824677260694,8107.023757479654,0
2022-03-31,8183.31982421875,8194.91882386459,8136.97216293818,8166.47061228163,0
2022-04-01,8308.263671875,8319.412500168313,8171.320671667464,8186.71976492939,0
2022-04-04,8424.056640625,8435.706418120448,8336.861034430442,8339.110916018833,0
2022-04-05,8516.0029296875,8542.101168367219,8439.70713210144,8475.25506978975,0
2022-04-06,8563.5,8581.699238552777,8470.554690953915,8501.753246114225,0
2022-04-07,8510.8525390625,8611.297455754764,8476.704919538952,8562.500215478769,0
2022-04-08,8587.048828125,8606.847592566211,8524.702494486846,8561.750352643941,0
2022-04-11,8617.5966796875,8657.044800763932,8602.198075304645,8613.697470650735,0
2022-04-12,8467.1044921875,8605.997577974427,8385.00920047028,8603.747696303004,0
2022-04-13,8454.9560546875,8530.651295401953,8442.405932987953,8512.30265030901,0
2022-04-18,8351.810546875,8383.25908743739,8276.714888861374,8372.609257182043,0
2022-04-19,8252.8662109375,8447.106005857358,8172.970506199447,8414.008135396985,344600
2022-04-20,8293.6142578125,8365.510872719824,8241.567186425415,8283.414598144624,0
2022-04-21,8386.259765625,8395.908672946074,8342.262076296158,8347.26181371989,0
2022-04-22,8299.3134765625,8387.759019857373,8287.314107699733,8338.71179493304,0
2022-04-25,8120.92333984375,8226.167320948643,8086.425152737463,8222.567900724634,0
2022-04-26,8271.3154296875,8278.8648377333,8193.519712343723,8198.619053802158,0
2022-04-27,8194.4697265625,8249.966809888187,8135.172549983683,8206.768884862173,0
2022-04-28,8244.5166015625,8259.915205785093,8156.8708203845745,8257.61552204204,0
2022-04-29,8168.42041015625,8333.061651794507,8148.321369779863,8302.563256116851,0
2022-05-02,8119.72314453125,8132.772751636494,8054.626468237364,8096.374274048971,0
2022-05-04,7933.283203125,8180.270220901349,7903.334581983082,8166.620547735555,0
2022-05-05,7971.68115234375,8084.8251084975855,7946.232294475574,8024.978156049945,0
2022-05-06,7821.638671875,7860.43692547121,7749.742548644117,7831.738238662531,0
2022-05-09,7668.546875,7762.891522403287,7616.499319425534,7748.492377369595,0
2022-05-10,7533.25390625,7743.043171350777,7510.705286862413,7649.198006797677,0
2022-05-11,7499.10595703125,7605.500268851179,7362.763023558915,7569.902041715386,0
2022-05-12,7316.6650390625,7449.858230068925,7257.368352643568,7442.508518916115,0
2022-05-13,7351.5634765625,7524.004112594441,7330.464488789094,7413.81020216026,0
2022-05-16,7468.5576171875,7484.406393485593,7315.1652894945255,7391.861453341013,0
2022-05-17,7661.7470703125,7673.496452564685,7481.65644128961,7505.405192650407,0
2022-05-18,7647.248046875,7740.243160071986,7617.999583853367,7700.995222513043,0
2022-05-19,7422.35986328125,7515.604962099204,7384.361860545782,7483.456749541237,0
2022-05-20,7591.201171875,7599.600632818049,7534.90383739169,7539.7038781131405,0
2022-05-23,7568.80224609375,7681.746014816261,7552.902691428675,7628.948986068158,0
2022-05-24,7533.2041015625,7590.400801948818,7501.255585679804,7575.701867592848,0
2022-05-25,7395.3115234375,7574.951984502866,7374.562613928081,7558.202864778395,0
2022-05-26,7488.15625,7511.00514678782,7281.417115579286,7426.409495221383,0
2022-05-27,7593.75048828125,7603.000001777807,7522.354341212998,7554.602645025317,0
2022-05-30,7757.04248046875,7764.542086284933,7662.097275533639,7668.197052581918,0
2022-05-31,7782.99072265625,7831.338278508391,7740.843036167279,7753.292576962846,0
2022-06-01,7797.33984375,7850.037267068722,7751.992131477481,7802.289778685655,0
2022-06-02,7837.18798828125,7846.487303975098,7765.791840220541,7803.889446277432,0
2022-06-03,7711.49462890625,7909.384131274026,7702.045418473154,7894.435209875271,0
2022-06-06,7675.5966796875,7708.344958903207,7596.950909848074,7702.045485226545,0
2022-06-07,7620.19970703125,7652.497814668804,7577.20196627549,7644.098353660658,0
2022-06-08,7604.35009765625,7676.096324620559,7560.252319041706,7631.648466759953,0
2022-06-09,7639.29833984375,7647.747602412404,7543.95325769298,7573.401415641737,0
2022-06-10,7585.2509765625,7598.700464535518,7540.053646562707,7575.151410065663,0
2022-06-13,7354.9130859375,7466.757302864058,7326.164597522937,7460.857710718794,0
2022-06-14,7344.7138671875,7437.658686605451,7308.965747044694,7309.815799999903,0
2022-06-15,7376.26220703125,7405.260682875405,7343.714113067028,7386.211879390359,0
2022-06-16,7195.771484375,7467.6570885440115,7180.922167628523,7453.458128220982,0
2022-06-17,7157.7236328125,7231.419463766535,7087.877208771559,7149.923750083343,0
2022-06-20,7031.93017578125,7178.122686578045,6962.783908066779,7163.273369466639,0
2022-06-21,7231.16943359375,7241.969158479675,7071.328232121951,7080.577745582729,0
2022-06-22,7119.32568359375,7209.42055353329,7103.326525228557,7209.42055353329,0
2022-06-23,7212.57080078125,7238.769129732062,7113.175638525167,7134.424520794756,0
2022-06-24,7314.01513671875,7323.064953607209,7253.418226861193,7257.518108836504,0
2022-06-27,7390.611328125,7435.008895602928,7382.461854361662,7401.6605517343905,0
2022-06-28,7399.06103515625,7408.31054866991,7332.014268571461,7358.512874853837,0
2022-06-29,7359.5634765625,7375.062662135709,7292.366812194482,7322.365235884563,0
2022-06-30,7297.26611328125,7387.2613801115185,7280.067310795919,7356.713182061917,0
2022-07-01,7355.1630859375,7372.312574879037,7218.820645156542,7268.068055832978,0
2022-07-04,7421.60986328125,7428.959574580321,7320.515079941944,7352.313701331343,0
2022-07-05,7399.91064453125,7493.755806884927,7387.86147350779,7450.008107569667,0
2022-07-06,7560.90234375,7571.501884210416,7392.9111746969575,7415.409991980847,0
2022-07-07,7650.59765625,7656.947419973156,7583.601179584368,7610.349772879975,0
2022-07-08,7666.94677734375,7702.494712029469,7622.34902575558,7700.094935926122,0
2022-07-11,7690.99560546875,7699.645053132139,7623.999127310153,7638.548655445706,0
2022-07-12,7625.34912109375,7700.095191552624,7610.499804093948,7663.996991646453,0
2022-07-13,7660.447265625,7694.645174326133,7636.2986331604525,7656.49727802642,0
2022-07-14,7649.5478515625,7692.745286535543,7595.050717951668,7671.496404164347,0
2022-07-15,7716.34423828125,7726.04392353862,7650.9477747915225,7663.496919585892,0
2022-07-18,7843.087890625,7850.137324905079,7767.69194990637,7777.791516888185,0
2022-07-19,7891.43505859375,7900.934558980725,7803.23950180402,7814.03922677624,0
2022-07-20,7906.234375,7973.5311310583875,7891.235163312399,7968.38101110784,0
2022-07-21,8024.6279296875,8037.527642141968,7901.384408911307,7911.534265932635,0
2022-07-22,8037.82763671875,8076.9256798923025,8009.27933215742,8052.176980360839,0
2022-07-25,8038.97705078125,8059.776249708593,7999.27943185152,8035.627129331439,0
2022-07-26,7939.63232421875,8049.176857134505,7930.683087754811,8046.926975437422,0
2022-07-27,8003.72900390625,8011.928768011259,7899.884367210174,7924.58326366224,0
2022-07-28,8068.07568359375,8085.924842526658,8012.078628592046,8053.326459285266,0
2022-07-29,8170.3701171875,8185.869302070692,8120.372746596556,8136.522287901888,0
2022-08-01,8300.0634765625,8309.013201184074,8178.469773857473,8203.31856464666,0
2022-08-02,8318.912109375,8335.311637532232,8239.467068720023,8287.863937542254,0
2022-08-03,8218.6181640625,8319.263268821305,8159.421566027929,8313.16300326886,0
2022-08-04,8218.16796875,8292.814438738542,8093.275114401285,8254.46684348397,0
2022-08-05,8225.4677734375,8253.016129223548,8199.618547036009,8244.31639147239,0
2022-08-08,8257.9150390625,8271.965080933243,8195.268921733214,8223.567237230312,0
2022-08-10,8247.416015625,8287.064321808313,8206.26876480863,8276.414491079895,0
2022-08-11,8322.412109375,8353.560862544497,8297.413423528267,8313.562965189723,0
2022-08-12,8358.0107421875,8385.509296349976,8326.712583115714,8348.061070015572,0
2022-08-16,8455.7060546875,8461.005580892053,8392.259193421904,8403.458800210186,0
2022-08-17,8506.3525390625,8519.202449349288,8477.903839587998,8488.553670242889,0
2022-08-18,8531.8515625,8553.000841994639,8480.004677030965,8505.253350528674,0
2022-08-19,8429.3564453125,8572.749293895098,8402.758234925193,8556.09977898565,0
2022-08-22,8258.9658203125,8400.60778145745,8248.06600321414,8400.60778145745,0
2022-08-23,8358.16015625,8376.90917046931,8183.369541657014,8196.269254044362,0
2022-08-24,8419.5078125,8426.85703572772,8330.61209268705,8360.961084009707,0
2022-08-25,8431.2568359375,8507.852417518086,8417.7077437318,8463.904533214123,0
2022-08-26,8477.8544921875,8534.702092116351,8459.1054770087,8488.454521341973,0
2022-08-29,8394.158203125,8401.907795613195,8260.76580349295,8261.765750910781,0
2022-08-30,8555.5498046875,8562.899027344443,8445.155223054828,8449.95575169973,0
2022-09-01,8598.6474609375,8617.046884053312,8489.903179110892,8500.852798652215,0
2022-09-02,8587.2490234375,8670.794438670178,8574.649099496792,8641.395592653054,0
2022-09-05,8630.1455078125,8650.2450361517,8612.6464285802,8614.346534436418,366700
2022-09-06,8651.4951171875,8685.493328844306,8625.446682676204,8667.093906049111,0
2022-09-07,8699.5927734375,8705.042682440195,8614.39705386395,8625.247069798177,0
2022-09-08,8713.6416015625,8777.939003202273,8696.243102002694,8762.589224082298,0
2022-09-09,8735.140625,8784.188829032273,8693.693584067736,8765.739603126767,0
2022-09-12,8820.5859375,8827.33558254185,8760.089118976748,8769.138447767666,0
2022-09-13,8828.5361328125,8881.33316344893,8821.286513720543,8861.984570683839,0
2022-09-14,8795.23828125,8816.937336957335,8702.243165228178,8713.342191697264,0
2022-09-15,8832.78515625,8869.382839595546,8769.288497894144,8843.184999561545,0
2022-09-16,8572.9990234375,8843.134221074302,8498.902336991981,8824.685973201653,0
2022-09-19,8572.44921875,8627.246139450808,8506.352111533111,8596.797546661503,0
2022-09-20,8680.1435546875,8745.590311427815,8634.49653891892,8635.846077389178,0
2022-09-21,8627.4970703125,8734.241463987399,8601.098066190289,8680.544088916144,0
2022-09-22,8660.6953125,8692.093076760126,8560.700566745734,8595.698727759727,0
2022-09-23,8428.306640625,8684.592963726118,8412.007693321006,8666.544108473601,0
2022-09-26,8174.0205078125,8362.610203506125,8094.424594311287,8357.410281540318,0
2022-09-27,8181.7197265625,8254.365809344292,8100.02431488586,8224.167201804294,0
2022-09-28,8140.2724609375,8224.817823149906,8106.223957063106,8127.273143992611,0
2022-09-29,8179.169921875,8248.365989603879,8112.223247560132,8215.167540332724,0
2022-09-30,8332.26171875,8349.410230390002,8101.323676310563,8179.619360769519,0
2022-10-03,8225.4677734375,8365.710397398687,8192.3191262604,8341.261487972744,0
2022-10-04,8480.7041015625,8493.852823685887,8353.510599688188,8362.960297719233,0
2022-10-06,8579.048828125,8621.046619462637,8550.750511644965,8554.750301296168,0
2022-10-07,8558.349609375,8586.498519281418,8486.853370295406,8579.898280536623,0
2022-10-10,8482.7041015625,8510.602047868002,8418.656689952528,8452.00552135297,0
2022-10-11,8340.4111328125,8512.002697746317,8315.662433914358,8510.452974531696,0
2022-10-12,8405.6572265625,8420.75701781043,8288.663383852023,8366.309688016026,0
2022-10-13,8327.712890625,8424.707794955732,8285.564714272681,8411.208504146816,0
2022-10-14,8325.912109375,8464.70559747198,8315.31305694624,8454.905331194566,0
2022-10-17,8384.609375,8395.858784087113,8247.816755802942,8313.113130579679,0
2022-10-18,8518.3515625,8526.95169589189,8429.906021259663,8454.354930051844,0
2022-10-19,8519.6015625,8559.499853954363,8498.00308948645,8540.00087985478,0
2022-10-20,8483.9033203125,8493.603005380695,8428.056648707743,8479.853728650585,0
2022-10-21,8457.4560546875,8542.001417549605,8416.008036961699,8503.753427013991,0
2022-10-24,8496.25390625,8560.050359853625,8486.004444631111,8559.89997712789,93200
2022-10-25,8536.6005859375,8561.799455218115,8433.556203720937,8511.651703501908,426100
2022-10-27,8602.998046875,8617.947456490216,8552.500700867942,8571.59930647604,348100
2022-10-28,8580.798828125,8634.696384857467,8552.149943836543,8623.246791555872,350400
2022-10-31,8689.892578125,8694.492922114634,8617.896364652755,8619.596470550856,276600
2022-11-01,8761.9892578125,8770.888203732691,8709.192230591283,8722.241348810476,343400
2022-11-02,8742.490234375,8772.638062296386,8722.89067961161,8758.13882513198,258800
2022-11-03,8774.638671875,8782.939017102444,8696.693547633282,8704.89233569559,353100
2022-11-04,8746.5400390625,8801.187555897068,8723.890839508142,8783.337908632513,327200
2022-11-07,8824.3359375,8829.736044258616,8758.689974236355,8791.337672113536,369900
2022-11-09,8759.8388671875,8846.484698560496,8744.139497966451,8842.634315227873,609800
2022-11-10,8674.59375,8768.338821483401,8644.095353410734,8746.1397932539,402900
2022-11-11,8680.1435546875,8808.087027850728,8648.845394405143,8775.588735310814,420500
2022-11-14,8678.09375,8697.592725281977,8616.247390799846,8679.69425182728,307200
2022-11-15,8674.994140625,8692.142653169944,8635.946388723934,8678.993930351331,202100
2022-11-16,8596.9482421875,8685.043218289777,8556.250187351061,8675.993889543242,281700
2022-11-17,8582.8984375,8604.247901173543,8555.20067472104,8583.598596007703,265400
2022-11-18,8539.400390625,8613.39649802864,8498.152560484457,8604.447750031293,358000
2022-11-21,8536.0009765625,8546.350041303784,8494.802949352643,8532.150593256698,365200
2022-11-22,8583.298828125,8591.59819656512,8535.30135106078,8550.100377853347,309300
2022-11-23,8627.947265625,8641.946530407613,8601.848050373545,8613.14726164584,443400
2022-11-24,8672.994140625,8679.993772561225,8641.345414194604,8657.195166699748,343200
2022-11-25,8758.0400390625,8769.139065530982,8682.893595031566,8693.393043614104,634500
2022-11-28,8807.537109375,8816.786623255757,8752.690382535191,8759.889222941541,343000
2022-11-29,8763.888671875,8832.58525408468,8750.139395019432,8812.136134295446,292000
2022-11-30,8855.1337890625,8874.082987560974,8775.338181986861,8778.238420046147,466300
2022-12-01,8931.6806640625,8944.079426060951,8864.533804762072,8896.182530946984,328700
2022-12-02,8993.677734375,8999.376653622407,8924.080806053897,8935.730584433191,289200
2022-12-05,9014.2265625,9023.77586544027,8952.829397854686,9021.476181584627,338800
2022-12-06,8967.9287109375,9008.726369819919,8946.779432685857,8994.727106129109,488500
2022-12-07,8919.53125,9003.576637832573,8909.631379644967,8978.678532245449,338900
2022-12-08,8975.578125,8981.67839035968,8921.9315301441,8944.230163006005,311900
2022-12-09,8916.8310546875,9042.374259678652,8840.285273944663,9024.275601734253,463300
2022-12-12,8960.12890625,8964.529065721092,8852.634553258922,8920.281390187554,285300
2022-12-13,8995.8271484375,9000.77708367188,8960.37881564145,8982.428438366302,343800
2022-12-14,9069.623046875,9085.122232471733,9026.275715181515,9034.725466502618,866200
2022-12-15,8981.626953125,9086.271836834763,8956.328479764397,9067.022849808702,590000
2022-12-16,8830.9365234375,8970.929169971076,8824.136099396905,8936.530586218343,428800
2022-12-19,8890.232421875,8898.281803031763,8781.938315250734,8838.235157792105,264500
2022-12-20,8859.4345703125,8889.28261030706,8776.188947285074,8871.433939397535,339400
2022-12-21,8738.140625,8930.580712098763,8707.542622832472,8886.98339274051,396500
2022-12-22,8691.443359375,8806.237127741802,8624.846275381571,8781.788218051872,464500
2022-12-23,8399.908203125,8637.645710271629,8381.709940674353,8615.547262146594,455900
2022-12-27,8677.84375,8689.39294773191,8592.598229986055,8643.946117390899,345700
2022-12-28,8697.943359375,8713.54214911551,8624.197234346624,8668.894104510804,349000
2022-12-29,8697.04296875,8722.591430860992,8589.348432805697,8661.945203769175,393200
2022-12-30,8751.2900390625,8796.987832534833,8734.691302104091,8749.940500618182,454700
2023-01-02,8821.7998046875,8830.599609375,8746.2001953125,8787.400390625,0
2023-01-03,8843.349609375,8868.099609375,8809.400390625,8834.25,410200
2023-01-04,8745.7001953125,8863.9501953125,8713.5,8849.5498046875,379400
2023-01-05,8808.599609375,8818.0,8722.9501953125,8778.349609375,330400
2023-01-06,8752.2998046875,8827.0498046875,8717.099609375,8817.7001953125,335700
2023-01-09,8826.9501953125,8841.75,8779.599609375,8816.0,409200
2023-01-10,8786.2998046875,8836.7998046875,8734.2001953125,8836.5498046875,321800
2023-01-11,8785.400390625,8829.0498046875,8748.7001953125,8802.650390625,326500
2023-01-12,8748.900390625,8816.5,8709.349609375,8816.400390625,254500
2023-01-13,8747.400390625,8769.4501953125,8687.099609375,8768.0,324100
2023-01-16,8707.349609375,8797.5498046875,8694.599609375,8766.4501953125,405300
2023-01-17,8695.650390625,8728.400390625,8634.75,8723.7001953125,336500
2023-01-18,8754.099609375,8773.0498046875,8700.5,8715.5,248900
2023-01-19,8755.349609375,8762.75,8706.900390625,8734.5498046875,364500
2023-01-20,8687.150390625,8770.4501953125,8677.5,8763.75,238300
2023-01-23,8788.5,8797.2001953125,8690.7998046875,8717.5498046875,332600
2023-01-24,8733.4501953125,8804.25,8720.900390625,8801.9501953125,259100
2023-01-25,8604.099609375,8724.349609375,8576.849609375,8724.349609375,346000
2023-01-27,8463.0,8636.7998046875,8374.5498046875,8629.25,449200
2023-01-30,8476.9501953125,8563.849609375,8410.9501953125,8466.400390625,458900
2023-01-31,8638.0,8654.9501953125,8473.0498046875,8511.5498046875,398500
2023-02-01,8554.7001953125,8801.599609375,8402.5498046875,8714.2998046875,511500
2023-02-02,8580.650390625,8630.2001953125,8489.25,8528.5498046875,441000
2023-02-03,8604.0498046875,8632.7998046875,8469.400390625,8618.9501953125,411600
2023-02-06,8667.2998046875,8684.0498046875,8601.849609375,8611.599609375,881100
2023-02-07,8659.5,8692.849609375,8610.599609375,8680.2001953125,413800
2023-02-08,8740.4501953125,8747.650390625,8639.7998046875,8672.25,290900
2023-02-09,8758.5498046875,8778.75,8719.2998046875,8760.2998046875,253200
2023-02-10,8771.75,8789.599609375,8708.2998046875,8733.099609375,240400
2023-02-13,8629.5,8756.2998046875,8617.349609375,8742.7998046875,221300
2023-02-14,8627.349609375,8654.2998046875,8564.099609375,8637.7001953125,225900
2023-02-15,8688.849609375,8698.2001953125,8602.849609375,8614.2998046875,169800
2023-02-16,8749.7001953125,8774.5498046875,8707.400390625,8723.150390625,213600
2023-02-17,8658.849609375,8732.400390625,8644.7001953125,8722.7001953125,255800
2023-02-20,8647.2998046875,8702.400390625,8614.0,8680.849609375,303700
2023-02-21,8609.9501953125,8675.5,8599.849609375,8672.349609375,219700
2023-02-22,8519.75,8598.849609375,8491.099609375,8580.0498046875,276400
2023-02-23,8507.4501953125,8531.2998046875,8422.25,8523.25,479700
2023-02-24,8476.9501953125,8564.7998046875,8463.9501953125,8531.849609375,329300
2023-02-27,8418.0,8468.7001953125,8338.2001953125,8467.2998046875,274800
2023-02-28,8456.7001953125,8483.400390625,8426.4501953125,8444.400390625,267000
2023-03-01,8567.7001953125,8575.5,8470.900390625,8474.099609375,268600
2023-03-02,8549.0,8581.5,8533.849609375,8567.099609375,185000
2023-03-03,8623.75,8640.0,8584.400390625,8595.900390625,251200
2023-03-06,8680.650390625,8724.849609375,8658.5,8660.25,225800
2023-03-08,8745.099609375,8753.25,8627.4501953125,8649.5498046875,217000
2023-03-09,8690.9501953125,8785.650390625,8679.349609375,8768.2998046875,179400
2023-03-10,8627.9501953125,8636.400390625,8544.7998046875,8636.400390625,186000
2023-03-13,8455.5498046875,8649.349609375,8433.0498046875,8625.849609375,214800
2023-03-14,8423.5,8472.0,8372.75,8457.599609375,238700
2023-03-15,8411.400390625,8512.75,8397.2001953125,8493.9501953125,211500
2023-03-16,8455.0498046875,8483.7998046875,8323.7001953125,8402.349609375,294700
2023-03-17,8487.7001953125,8535.7998046875,8445.599609375,8519.599609375,298200
2023-03-20,8392.2001953125,8487.849609375,8316.5,8471.25,236900
2023-03-21,8433.599609375,8447.5498046875,8382.650390625,8422.599609375,205200
2023-03-22,8451.7001953125,8490.7998046875,8445.150390625,8467.5,0
2023-03-23,8399.900390625,8452.4501953125,8390.2001953125,8435.5,179800
2023-03-24,8283.75,8402.9501953125,8266.2998046875,8399.849609375,275900
2023-03-27,8255.849609375,8325.0498046875,8243.75,8278.849609375,225700
2023-03-28,8231.099609375,8283.9501953125,8194.599609375,8272.900390625,239900
2023-03-29,8373.5,8390.4501953125,8225.0498046875,8225.2001953125,278300
2023-03-31,8466.7998046875,8490.900390625,8410.75,8413.2998046875,267400
2023-04-03,8497.75,8515.099609375,8465.400390625,8513.2998046875,264600
2023-04-05,8495.5498046875,8501.4501953125,8451.7998046875,8500.7001953125,270300
2023-04-06,8550.650390625,8559.150390625,8466.7001953125,8490.349609375,243400
2023-04-10,8581.9501953125,8591.5,8537.4501953125,8573.849609375,182900
2023-04-11,8607.849609375,8634.7998046875,8570.099609375,8606.0498046875,197200
2023-04-12,8646.400390625,8661.25,8615.849609375,8621.0498046875,185400
2023-04-13,8677.349609375,8699.0498046875,8626.4501953125,8671.75,226200
2023-04-17,8699.2001953125,8707.849609375,8610.400390625,8647.9501953125,208600
2023-04-18,8771.7001953125,8781.75,8705.7998046875,8723.150390625,233200
2023-04-19,8753.4501953125,8805.25,8741.5,8789.5498046875,187900
2023-04-20,8767.099609375,8792.400390625,8752.4501953125,8773.650390625,181400
2023-04-21,8731.2998046875,8782.150390625,8700.150390625,8780.7001953125,470900
2023-04-24,8790.2998046875,8794.599609375,8721.9501953125,8743.099609375,239700
2023-04-25,8815.099609375,8846.400390625,8791.2998046875,8806.2998046875,220400
2023-04-26,8834.2001953125,8839.4501953125,8770.849609375,8800.5,323300
2023-04-27,8865.150390625,8874.900390625,8834.650390625,8835.900390625,479900
2023-04-28,8962.849609375,8970.150390625,8861.400390625,8878.849609375,393800
2023-05-02,9062.2001953125,9080.7001953125,8996.9501953125,9010.75,395400
2023-05-03,9065.849609375,9099.849609375,9032.150390625,9046.650390625,276300
2023-05-04,9122.900390625,9132.150390625,9071.400390625,9080.650390625,293300
2023-05-05,9036.7998046875,9155.2998046875,9027.25,9130.4501953125,305300
2023-05-08,9149.150390625,9156.25,9062.2001953125,9069.400390625,256200
2023-05-09,9152.7998046875,9222.150390625,9132.599609375,9174.25,251800
2023-05-10,9158.0,9184.75,9101.25,9184.75,320700
2023-05-11,9194.650390625,9221.7998046875,9169.099609375,9191.849609375,383000
2023-05-12,9149.599609375,9194.599609375,9125.25,9186.400390625,270400
2023-05-15,9239.25,9255.5498046875,9133.9501953125,9162.0,259600
2023-05-16,9269.7001953125,9331.599609375,9261.2001953125,9279.25,404500
2023-05-17,9244.650390625,9274.2001953125,9171.7001953125,9271.150390625,323000
2023-05-18,9176.5498046875,9287.2001953125,9166.0,9280.2998046875,221700
2023-05-19,9176.099609375,9200.2998046875,9095.0498046875,9199.150390625,229900
2023-05-22,9235.900390625,9241.25,9140.900390625,9162.650390625,205500
2023-05-23,9286.150390625,9304.5,9247.900390625,9255.75,184300
2023-05-24,9267.599609375,9319.0498046875,9248.0498046875,9290.0498046875,250600
2023-05-25,9332.0,9342.0,9254.9501953125,9264.7998046875,349300
2023-05-26,9428.599609375,9435.2998046875,9340.4501953125,9342.150390625,297300
2023-05-29,9470.349609375,9478.7001953125,9419.900390625,9468.599609375,275000
2023-05-30,9506.400390625,9514.9501953125,9459.599609375,9480.7998046875,225300
2023-05-31,9539.900390625,9547.400390625,9485.650390625,9496.849609375,321400
2023-06-01,9559.5,9603.400390625,9541.099609375,9547.2998046875,219300
2023-06-02,9629.650390625,9637.7998046875,9587.0,9590.25,204700
2023-06-05,9638.150390625,9684.900390625,9629.5,9669.2001953125,209600
2023-06-06,9628.150390625,9644.599609375,9571.650390625,9643.2998046875,172000
2023-06-07,9704.75,9710.25,9644.150390625,9658.5498046875,356600
2023-06-08,9609.599609375,9725.150390625,9599.400390625,9723.9501953125,313200
2023-06-09,9598.849609375,9650.0498046875,9590.25,9637.599609375,229500
2023-06-12,9675.650390625,9685.7998046875,9592.5498046875,9628.4501953125,221400
2023-06-13,9795.5,9801.2998046875,9694.349609375,9696.150390625,398100
2023-06-14,9819.650390625,9833.0,9793.400390625,9825.7998046875,543800
2023-06-15,9803.349609375,9864.2998046875,9796.0498046875,9835.25,347400
2023-06-16,9884.2001953125,9906.349609375,9817.349609375,9831.75,386500
2023-06-19,9891.5498046875,9950.25,9880.0,9926.7998046875,315400
2023-06-20,9957.5498046875,9968.2001953125,9871.5498046875,9900.0,306200
2023-06-21,10032.400390625,10081.2998046875,10003.900390625,10033.7998046875,506600
2023-06-22,9911.4501953125,10047.7001953125,9872.75,10047.5,460100
2023-06-23,9807.25,9905.400390625,9780.2998046875,9901.0,329800
2023-06-26,9883.7998046875,9894.0,9762.650390625,9809.400390625,275500
